Id,MSSubClass,MSZoning,LotArea,LotShape,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,MasVnrArea,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,SaleCondition,SalePrice
900,20,2,8.852664927703866,3,5,7,45,12,3,0.0,4,4,4,1,465,6,0,447,912,4,7.119635638017637,0,0,0,3,6,1,5,0,45.0,3,1,288,0,0,0,0,0,0,6,2,11.813030057420569
901,20,2,8.901094121608562,0,4,6,36,36,3,0.0,4,4,4,0,322,6,0,536,858,4,6.754604099487962,0,0,0,3,4,0,3,3,28.0,3,1,684,0,0,0,0,0,0,6,2,11.608235644774554
902,20,2,9.072456664612796,0,5,7,52,9,4,0.0,4,4,3,1,860,6,0,132,992,4,7.1747243098363755,0,0,1,3,5,0,3,3,41.0,3,1,756,0,0,0,0,0,0,5,2,11.938193200374572
903,60,2,8.971448463693834,3,7,5,3,3,8,0.0,2,4,4,6,0,6,0,783,783,0,6.693323668269949,702,0,0,2,8,1,2,0,3.0,0,2,393,0,75,0,0,0,0,7,2,12.100712129872349
904,20,2,9.606361021256347,0,7,5,0,0,8,27.0,2,4,4,6,0,6,0,1670,1670,0,7.4205789054108,0,0,0,2,7,1,2,0,0.0,2,3,690,144,60,0,0,0,0,8,3,12.388394202324125
905,20,2,8.727940222393897,0,5,6,40,40,3,75.0,4,4,4,2,599,6,0,277,876,4,6.804614520062624,0,0,0,3,6,0,3,0,40.0,3,1,288,0,0,0,0,0,0,8,2,11.740061037553975
906,20,2,9.20230820027892,3,5,5,56,56,3,110.0,4,4,4,5,354,2,290,412,1056,4,6.968850378341948,0,0,1,3,6,0,3,0,56.0,2,1,280,0,0,164,0,0,0,2,2,11.759785542901756
907,20,2,9.510519035757246,0,8,5,1,1,8,208.0,2,4,4,2,63,6,0,1560,1623,0,7.400009517162693,0,0,1,2,8,1,2,0,1.0,2,3,865,0,60,0,0,0,0,6,2,12.449018824140566
908,50,2,9.35010231435134,0,7,7,70,19,1,0.0,2,4,4,5,223,6,0,794,1017,2,6.927557906278317,1037,0,0,2,6,1,2,0,70.0,0,1,180,0,0,0,0,322,0,6,2,12.429216196844385
909,20,2,9.092119740588751,0,5,5,23,23,3,0.0,2,4,0,1,301,0,324,239,864,4,6.804614520062624,0,0,1,3,5,0,3,0,23.0,3,2,484,164,0,0,0,0,0,6,2,11.782952602183288
910,60,2,9.44057869576626,1,6,5,4,4,8,0.0,2,4,4,6,0,6,0,742,742,0,6.60934924316738,742,0,0,2,8,1,2,0,4.0,0,2,390,36,24,0,0,0,0,6,2,12.066810578196664
911,90,2,9.358760377094457,3,5,5,50,50,4,361.0,4,4,4,5,443,6,0,662,1105,4,7.007600613951852,1169,0,0,3,12,0,3,3,50.0,3,2,480,0,0,0,0,0,0,1,2,11.946654038351252
912,20,2,9.136263168579866,0,5,7,32,20,3,0.0,2,1,0,0,196,6,0,1072,1268,4,7.145196134997171,0,0,0,2,5,0,3,3,31.0,3,1,252,173,0,0,0,0,0,10,2,11.874090314181814
913,30,3,8.719317375506371,3,5,7,81,56,4,0.0,4,4,4,5,489,6,0,279,768,4,6.922643891475888,0,0,0,3,6,0,3,3,81.0,3,1,450,0,0,112,0,120,0,7,0,11.385092093460345
914,90,1,8.743531633626967,3,5,6,58,57,4,0.0,4,4,4,1,284,6,0,717,1001,4,6.90875477931522,1001,0,0,3,8,0,3,5,58.0,3,3,871,0,0,0,0,0,0,8,2,11.884489021402711
915,160,0,8.006367567650246,3,6,5,0,0,8,76.0,2,4,0,2,294,6,0,318,612,0,6.416732282512326,612,0,0,2,4,0,3,3,0.0,2,2,528,0,234,0,0,0,0,6,3,12.065274916913605
916,160,3,7.601402334583732,3,4,5,37,37,2,80.0,4,4,4,6,0,6,0,546,546,1,6.302618975744905,546,0,0,3,6,0,3,0,37.0,3,1,286,0,0,0,0,0,0,1,2,11.225243392518447
917,20,4,9.104979856318355,3,2,3,57,56,0,0.0,4,4,0,1,50,6,0,430,480,4,6.173786103901937,0,0,1,3,4,0,3,3,48.0,3,1,308,0,0,0,0,0,0,10,0,10.47194980911048
918,20,2,9.749170192151773,3,4,6,53,53,8,0.0,4,4,4,0,1059,6,0,75,1134,0,7.113956109566034,0,0,0,3,6,0,3,0,53.0,2,1,284,0,0,0,0,0,0,4,2,11.813030057420569
919,60,2,9.482274087459825,0,7,5,16,16,3,0.0,0,4,3,1,48,4,634,422,1104,0,6.815639990074331,1215,0,1,2,8,1,5,0,16.0,2,3,833,72,192,224,0,0,0,11,2,12.380025952653613
920,20,2,9.308283446306149,0,6,8,50,6,4,0.0,2,4,4,0,528,1,411,245,1184,0,7.2541778464565185,0,0,1,3,6,1,5,0,18.0,3,2,601,0,51,0,0,190,0,5,2,12.08107615535549
921,60,2,9.043340831280013,0,6,5,13,13,3,105.0,2,1,4,2,814,6,0,114,928,0,6.841615476477593,785,0,0,2,7,0,3,0,13.0,2,2,471,300,87,0,0,0,0,7,2,12.211060187041214
922,90,2,9.079889942592116,3,5,7,108,5,4,0.0,4,4,4,0,1084,6,0,188,1272,2,7.148345743900068,928,0,2,3,9,0,3,4,2008.0,1,0,0,0,70,0,0,0,0,9,2,11.890676734510874
923,20,2,9.233763886919775,3,6,5,1,0,8,0.0,2,4,4,2,28,6,0,1288,1316,0,7.182352111885263,0,0,0,2,6,1,2,0,1.0,0,2,397,100,0,0,23,0,0,10,3,12.043494890772815
924,120,2,8.988695696785708,3,6,5,15,14,5,0.0,2,4,4,3,165,4,841,598,1604,0,7.388327859577108,0,0,1,2,5,1,1,0,15.0,2,2,533,0,69,0,0,0,0,7,2,12.170445467887022
925,20,2,9.234056898593499,3,6,6,26,26,5,157.0,2,4,4,1,625,2,1061,0,1686,4,7.430114138561801,0,0,1,3,7,1,5,0,26.0,3,2,612,384,131,0,0,0,0,5,2,12.24288661865289
926,20,2,9.655731072956666,0,5,6,31,31,8,0.0,2,4,0,0,767,2,93,266,1126,4,7.026426808699637,0,0,0,0,6,0,3,0,31.0,2,2,540,180,0,0,0,0,0,3,0,12.072541252905653
927,60,2,9.392578591964387,3,8,5,4,3,8,340.0,2,4,4,6,0,6,0,1181,1181,0,7.1180162044653335,1140,0,0,0,10,1,2,2,4.0,0,3,656,104,100,0,0,0,0,5,2,12.560244459250786
928,60,2,9.200290036122679,3,7,5,40,40,4,342.0,4,4,4,1,552,6,0,280,832,2,7.001245622069477,880,0,0,3,9,1,2,0,40.0,2,2,486,0,43,0,0,0,0,4,2,12.078239274020287
929,20,2,9.379069975250669,3,8,5,8,8,8,0.0,2,4,0,6,0,6,0,1753,1753,0,7.488852955733459,0,0,0,0,7,1,5,0,8.0,2,2,522,202,151,0,0,0,0,6,2,12.373703486914124
930,60,2,9.473166068429098,0,7,5,9,9,3,285.0,2,4,4,6,0,6,0,964,964,2,6.900730664045173,1243,0,0,2,8,1,5,2,9.0,0,2,642,0,0,0,0,0,0,11,2,12.310432660854413
931,20,2,9.096611606647839,0,8,5,2,2,8,0.0,2,4,0,2,16,6,0,1450,1466,0,7.290292882446598,0,0,0,2,7,0,3,0,2.0,0,3,610,100,18,0,0,0,0,7,2,12.211060187041214
932,20,2,9.116029692504943,3,5,6,44,44,8,0.0,4,4,4,1,338,5,466,121,925,0,6.829793737512425,0,0,0,3,5,0,3,3,44.0,3,1,429,0,0,0,0,0,0,7,2,11.67419361256635
933,20,2,9.3647767252806,0,9,5,1,1,8,302.0,0,1,4,6,0,6,0,1905,1905,0,7.552237287560803,0,0,0,0,8,1,2,0,1.0,0,3,788,0,191,0,0,0,0,3,2,12.676076274775909
934,20,2,9.046290859969675,3,7,5,5,5,8,210.0,2,4,0,2,20,6,0,1480,1500,0,7.3132203870903005,0,0,0,2,6,0,3,0,5.0,2,2,570,192,36,0,0,0,0,8,2,12.154779351142626
935,20,2,10.22738100695048,1,7,7,48,1,9,0.0,2,4,1,2,425,6,0,160,585,0,7.634820677745543,0,0,1,2,9,1,2,0,48.0,2,2,505,0,0,0,0,0,0,11,2,12.396693005138824
936,30,2,8.669914278433902,0,4,5,80,53,4,108.0,1,4,3,6,0,6,0,600,600,2,6.616065185132817,0,0,0,3,5,0,3,3,53.0,3,2,528,0,0,32,0,0,0,6,2,11.288531131754365
937,20,2,9.218606116393213,3,7,5,6,6,8,0.0,2,4,4,2,833,6,0,343,1176,0,7.090076835776093,0,0,1,2,5,0,3,0,6.0,2,2,555,0,41,0,0,0,0,8,2,12.127570417375214
938,60,2,9.177300517897983,3,7,5,4,4,8,0.0,2,4,3,2,341,6,0,772,1113,0,7.014814351275545,858,0,0,2,8,1,2,0,4.0,2,2,689,0,48,0,0,0,0,2,2,12.441144767709654
939,60,2,9.077951183930438,3,7,5,0,0,8,0.0,2,1,3,2,464,6,0,927,1391,0,7.237778191923442,571,0,0,2,7,0,3,0,0.0,2,3,868,0,90,0,0,0,0,8,3,12.38755635142507
940,70,2,10.089552095608918,3,7,7,70,60,4,0.0,4,4,3,6,0,6,0,1032,1032,0,7.0958932210975325,1196,0,0,3,10,2,5,0,70.0,3,1,349,56,0,318,0,0,0,6,2,12.406561506279573
941,90,2,9.444621667700847,0,6,5,30,30,5,0.0,4,4,1,5,936,2,396,396,1728,4,7.454719949364001,0,0,0,3,8,0,3,0,30.0,3,2,574,40,0,0,0,0,0,7,2,11.924372644755941
942,60,2,9.077380244719954,0,7,5,10,10,8,298.0,2,4,4,0,772,6,0,220,992,0,6.92951677076365,1038,0,1,2,8,1,5,2,10.0,2,2,390,0,0,0,168,0,0,6,2,12.273731294003987
943,90,2,8.95040315983296,0,4,3,30,30,4,0.0,2,4,1,2,1440,6,0,0,1440,4,7.2723983925700475,0,0,2,3,8,0,3,4,2007.0,1,0,0,321,0,0,0,0,0,8,0,11.918390573078392
944,90,2,10.126631103850338,3,5,4,40,40,3,0.0,4,4,0,6,0,6,0,1632,1632,4,7.397561535524052,0,0,0,3,8,0,3,0,40.0,3,2,576,0,0,0,0,0,0,6,2,11.870599909242046
945,20,2,9.573245865665553,0,6,6,51,51,3,541.0,4,4,4,2,111,5,354,354,819,2,7.203405521083095,0,0,0,2,7,1,2,1,51.0,2,2,525,0,118,0,0,233,0,1,0,11.831379196088765
946,50,3,9.084777149000836,3,5,6,119,13,8,0.0,4,4,4,3,1088,6,0,0,1088,4,7.080026499922591,561,120,0,3,7,0,3,3,46.0,3,2,456,48,0,244,0,0,0,9,2,11.73526869611367
947,80,2,9.007367027451355,3,5,6,47,47,3,128.0,4,4,0,0,748,1,294,102,1144,4,7.042286171939742,0,0,1,3,6,1,5,0,47.0,2,1,796,86,0,0,0,0,0,3,2,11.870599909242046
948,20,2,9.584383610076005,3,8,5,5,4,8,236.0,2,4,0,2,1300,6,0,316,1616,0,7.395721608602044,0,0,1,2,9,1,2,0,5.0,0,3,808,0,252,0,0,0,0,11,2,12.506177237980511
949,60,2,9.547241088215463,0,7,5,4,4,8,144.0,2,4,2,6,0,6,0,936,936,0,6.841615476477593,840,0,0,2,7,1,5,0,4.0,2,2,474,144,96,0,0,0,0,2,2,12.167851432709975
950,20,2,9.144200569471638,3,6,7,38,4,5,0.0,4,4,4,0,982,6,0,179,1161,4,7.2305631534092925,0,0,1,2,5,1,5,0,38.0,2,2,676,0,0,0,0,0,0,3,2,12.193493863323312
951,20,2,8.881836305004146,3,5,8,57,5,8,0.0,4,4,4,0,398,1,149,317,864,2,6.761572768804054,0,0,1,2,5,0,3,3,27.0,2,2,720,194,0,0,0,0,0,7,2,11.767567683343811
952,20,1,8.96187901267768,3,5,5,41,41,8,0.0,4,4,4,1,641,6,0,187,828,2,6.872128101338986,0,0,1,3,6,0,3,3,27.0,3,1,300,421,0,0,0,0,0,7,0,11.694413341015606
953,85,2,8.881836305004146,3,5,8,37,6,10,0.0,2,4,0,2,660,6,0,108,768,2,6.643789733147672,0,0,0,3,5,0,3,3,35.0,0,1,396,192,0,0,0,0,0,4,2,11.804848531679266
954,60,2,9.312445594913337,0,5,4,39,39,3,232.0,4,4,0,0,562,2,193,29,784,0,7.0630481633881725,800,0,0,3,7,1,4,0,39.0,2,2,530,305,189,0,0,0,0,9,2,12.055249755795591
955,90,2,9.148464968258097,0,6,5,31,31,10,250.0,2,1,1,2,945,6,0,0,945,4,6.887552571664617,0,0,0,3,4,0,3,4,2006.0,1,0,0,0,0,0,0,0,0,10,4,11.755871643580615
956,90,1,8.872907674259846,0,6,6,61,57,4,423.0,2,4,4,5,484,6,0,495,979,4,6.886531642530509,979,0,0,3,8,0,3,0,61.0,3,2,492,0,0,0,0,0,0,8,2,11.884489021402711
957,160,3,7.170119543449628,3,6,6,29,29,4,0.0,2,4,4,0,285,6,0,276,561,4,6.329720905522696,668,0,0,3,5,1,5,0,29.0,0,2,462,150,0,0,0,0,0,5,2,11.728036844587177
958,20,2,8.911934336161426,3,5,5,45,45,4,0.0,4,4,4,5,417,6,0,640,1057,4,6.963189985870238,0,0,0,3,6,0,3,3,30.0,0,2,576,0,0,0,0,0,0,4,2,11.790557201568507
959,20,2,9.04192172035122,3,7,5,4,4,8,0.0,2,4,3,2,699,6,0,638,1337,0,7.1981835771019425,0,0,1,2,6,0,3,0,4.0,2,2,531,0,39,0,0,0,0,10,2,12.128111104060464
960,160,0,7.85243908535751,3,7,5,11,11,4,0.0,2,4,4,0,604,6,0,92,696,0,6.54534966033442,720,0,1,2,6,0,3,3,11.0,3,2,484,0,44,0,0,0,0,5,2,11.951180395901384
961,20,2,8.882808054924439,0,5,7,52,2,9,0.0,4,4,1,1,696,6,0,162,858,2,6.754604099487962,0,0,1,3,4,0,3,4,2010.0,1,0,0,117,0,0,0,0,0,2,2,11.665646551987894
962,60,2,9.41140190014419,0,6,7,31,13,3,424.0,2,1,4,0,896,6,0,434,1330,4,7.3408355541232755,1330,0,1,3,11,1,5,0,31.0,0,2,619,550,282,0,0,0,0,7,2,12.513557345278134
963,160,2,7.7441366276279915,3,6,6,31,31,5,0.0,2,4,4,0,556,6,0,248,804,4,6.689599269178967,744,0,1,2,7,1,5,3,31.0,3,2,440,48,0,0,0,0,0,7,2,11.951180395901384
964,20,2,9.386224586806133,0,9,5,2,2,8,0.0,0,4,4,6,0,6,0,1800,1800,0,7.495541943884256,0,0,0,0,7,0,3,0,2.0,0,2,702,288,136,0,0,0,0,5,2,12.384218830913648
965,60,2,9.333972932421457,3,7,5,8,7,8,44.0,2,4,4,2,624,6,0,193,817,0,6.714170529909472,1070,0,1,2,8,1,2,2,8.0,0,2,510,0,40,0,0,0,0,2,2,12.2779280826306
966,60,2,9.233763886919775,3,6,5,2,0,8,0.0,2,4,4,6,0,6,0,783,783,0,6.663132695990803,701,0,0,2,8,1,2,0,2.0,0,2,393,0,72,0,0,0,0,7,3,12.09458226949681
967,50,2,9.169518377455928,0,5,7,69,59,4,0.0,4,0,4,5,428,6,0,300,728,0,6.883462586413093,332,0,1,3,7,2,5,3,69.0,3,1,256,0,70,0,0,0,0,6,2,11.982929094215965
968,20,2,8.907883013942248,0,5,7,53,53,9,151.0,4,4,4,0,902,6,0,196,1098,4,7.001245622069477,0,0,1,3,6,0,3,0,53.0,3,1,260,0,0,0,0,0,0,7,2,11.813030057420569
969,50,3,8.686935966003333,3,3,6,99,59,8,0.0,4,4,4,6,0,6,0,600,600,1,6.396929655216146,368,0,0,3,6,0,3,4,2009.0,1,0,0,0,0,0,0,0,0,5,0,10.542706391070515
970,190,2,9.247828816387175,3,6,5,48,48,3,105.0,4,4,1,0,513,6,0,75,588,4,6.9985096422506015,0,0,1,3,6,0,3,0,48.0,2,1,264,0,0,0,0,0,0,3,2,11.849397701591439
971,50,2,9.287301413112312,3,4,4,57,56,0,0.0,4,4,4,6,0,6,0,720,720,4,6.579251212010101,472,0,0,3,6,0,3,4,2006.0,1,0,0,0,0,0,0,0,0,12,0,11.813030057420569
972,160,2,7.726653664847642,3,7,5,6,5,8,106.0,2,4,4,2,567,6,0,197,764,0,6.6385677891665225,862,0,0,2,6,0,3,2,6.0,2,2,474,0,27,0,0,0,0,7,2,12.061046873479915
973,120,2,8.973604867142505,3,6,5,31,31,5,0.0,2,4,4,6,0,6,0,918,918,4,6.822197390620492,0,0,0,3,5,1,5,0,31.0,3,1,264,28,0,0,0,0,0,4,2,11.507912923146687
974,20,0,9.362116806941977,3,7,5,1,0,2,0.0,2,4,4,6,0,6,0,1428,1428,0,7.2640301428995295,0,0,0,2,6,0,3,0,1.0,0,2,480,0,120,0,0,0,0,12,3,12.111761966058932
975,70,2,9.342595951096653,0,7,8,99,16,3,0.0,2,4,4,6,0,6,0,728,728,4,7.035268599281098,883,0,0,2,8,0,3,3,12.0,3,2,532,509,135,0,0,0,0,10,2,12.028738630247256
976,160,0,7.8826922062890254,3,7,5,6,6,4,0.0,2,4,4,2,641,6,0,32,673,0,6.511745329644728,709,0,1,2,6,0,3,3,6.0,3,2,490,153,50,0,0,0,0,4,2,12.013700752882716
977,30,2,8.682707629893809,0,4,7,83,48,9,0.0,2,4,4,6,0,6,0,440,440,4,6.767343125265392,0,0,0,1,4,0,3,4,2006.0,1,0,0,0,0,0,0,0,0,8,2,11.35627165492485
978,120,0,8.360305435879091,0,7,5,1,0,8,0.0,2,4,4,2,1106,6,0,135,1241,0,7.123672785204607,0,0,1,2,4,0,3,0,0.0,0,2,569,0,116,0,0,0,0,11,3,12.205572520488492
979,20,2,9.153770020487787,3,4,5,53,53,4,0.0,4,4,4,3,552,6,0,342,894,0,6.795705775173514,0,0,0,3,5,0,3,3,8.0,3,2,400,0,0,0,0,0,0,5,0,11.608235644774554
980,20,2,9.084323531392696,3,5,6,46,46,8,0.0,4,4,4,5,651,6,0,470,1121,4,7.021976423072161,0,0,1,3,5,0,3,3,46.0,3,2,480,0,80,0,0,0,0,6,2,11.842229212112827
981,85,2,9.402777262511233,0,7,9,47,1,2,210.0,4,4,0,0,867,6,0,77,944,2,6.906754778648554,0,0,1,0,6,0,3,0,47.0,2,2,588,144,76,0,0,0,0,7,2,12.091783499128047
982,60,2,9.40943710213184,0,8,5,11,10,8,975.0,2,4,4,2,854,6,0,371,1225,0,7.151485463904735,1336,0,1,2,8,1,5,0,11.0,0,3,676,250,0,0,0,0,0,7,2,12.72486643894534
983,20,2,8.065265208897733,3,7,5,1,1,8,16.0,2,4,0,6,0,6,0,1266,1266,0,7.143617602704121,0,0,0,2,6,1,2,0,1.0,0,2,388,100,16,0,0,0,0,3,2,11.982272628789678
984,60,2,9.328123407632567,3,8,5,6,6,2,0.0,2,4,3,6,0,6,0,1128,1128,0,7.0466472778487566,1141,0,0,2,9,1,2,0,6.0,3,2,779,0,0,0,0,0,0,5,2,12.452542022147883
985,90,2,9.22276289197474,3,5,5,32,32,5,0.0,3,2,2,4,0,3,0,0,0,4,7.171656822768514,432,0,0,2,8,0,3,0,32.0,3,2,539,0,0,0,0,0,0,8,2,11.744037185933616
986,190,2,9.294681520409933,3,5,5,58,58,4,0.0,4,4,4,0,1040,6,0,124,1164,4,7.059617628291383,0,0,1,3,5,0,3,3,58.0,3,1,240,0,48,0,0,0,0,8,2,11.736069016284436
987,50,3,8.577347114235982,3,6,8,96,3,8,0.0,4,0,4,6,0,6,0,485,485,2,6.90875477931522,634,0,0,2,5,0,3,0,56.0,3,1,255,394,0,0,0,0,0,6,2,11.669929213779893
988,20,2,9.226115291091547,0,9,5,1,0,8,450.0,0,4,0,2,1646,6,0,284,1930,0,7.570443252057373,0,0,1,0,8,1,2,0,0.0,0,3,606,168,95,0,0,0,0,4,3,12.88712700173598
989,60,2,9.396487933603666,0,6,6,31,31,5,298.0,4,4,4,3,156,6,0,692,848,4,7.0192966537150445,912,0,0,2,8,1,5,0,31.0,0,2,551,0,224,0,0,0,0,6,2,12.180754837545884
990,60,0,9.002701007197938,3,7,5,0,0,8,0.0,2,1,4,6,0,6,0,770,770,0,6.656726524178391,798,0,0,2,6,0,3,0,0.0,2,2,614,0,50,0,0,0,0,8,3,12.190959007720124
991,60,2,9.153981638306801,3,8,5,9,8,8,423.0,2,4,4,2,1074,6,0,322,1396,0,7.249215057114389,985,0,1,2,7,1,5,0,9.0,0,3,870,0,70,0,0,0,0,6,2,12.759957758756613
992,70,3,9.779680156808057,3,8,9,127,23,9,0.0,4,4,4,1,216,6,0,700,916,2,6.82001636467413,826,0,0,2,8,1,2,0,84.0,3,2,424,0,169,0,0,0,0,11,2,12.031719258385394
993,60,2,9.18604767940714,3,6,8,43,14,9,340.0,4,4,1,1,536,5,117,169,822,2,6.927557906278317,831,0,0,2,7,1,1,0,43.0,2,2,440,239,42,0,0,0,0,7,2,12.138863895836725
994,60,2,9.087720658428273,3,6,5,1,0,8,0.0,2,4,4,6,0,6,0,750,750,0,6.620073206530356,750,0,0,2,6,0,3,0,1.0,2,2,564,0,35,0,0,0,0,8,3,12.066235700342373
995,20,2,9.429957713513836,3,10,5,3,2,2,230.0,0,4,1,2,1172,6,0,528,1700,0,7.4489161025442,0,0,1,0,7,1,2,0,1.0,0,3,786,216,48,0,0,0,0,7,2,12.729320789294722
996,50,2,8.457867725331424,0,4,7,60,56,4,0.0,4,4,4,0,384,6,0,363,747,4,6.651571873589728,456,0,1,3,5,0,3,3,60.0,3,1,305,0,57,0,0,63,0,8,0,11.708492248514204
997,20,2,9.274159884689137,0,5,6,45,45,9,0.0,4,4,4,5,915,6,0,135,1050,4,6.956545443151568,0,0,1,3,6,0,3,0,45.0,3,1,368,0,319,0,0,0,0,1,2,11.824079893607152
998,20,2,9.368796057668156,0,6,6,39,39,3,571.0,4,4,4,6,0,6,0,1442,1442,4,7.273786317844895,0,0,0,3,6,1,5,0,39.0,2,2,615,371,0,0,0,0,0,2,2,12.128111104060464
999,30,3,9.188708071849069,3,3,4,84,56,9,0.0,4,0,4,6,0,6,0,1007,1007,1,6.981934677156389,0,0,0,3,6,1,2,3,84.0,3,1,210,0,100,48,0,0,0,5,2,11.418614785498988
1000,20,2,8.819073983267831,3,7,5,4,4,8,24.0,2,4,0,2,686,6,0,501,1187,0,7.0967213784947605,0,0,1,2,6,0,3,0,4.0,2,2,632,105,61,0,0,0,0,2,2,12.235631447771716
1001,20,2,9.230731061623915,3,3,3,57,57,6,0.0,3,2,2,4,0,3,0,0,0,1,6.8501261661454995,0,0,0,1,4,0,3,3,53.0,3,2,528,0,0,0,0,0,0,7,2,11.314474526246393
1002,30,2,8.594154232552366,3,5,6,87,57,9,0.0,1,4,4,6,0,6,0,691,691,0,6.53813982376767,0,0,0,0,4,0,3,3,87.0,3,1,216,0,20,94,0,0,0,1,0,11.362102575235644
1003,20,2,9.38907215991958,0,8,5,2,2,8,53.0,2,4,4,2,24,6,0,1550,1574,0,7.361375428977347,0,0,0,2,7,1,2,0,2.0,2,3,824,144,104,0,0,0,0,7,2,12.354492650648446
1004,90,2,9.35010231435134,0,5,6,31,31,8,164.0,4,4,4,6,0,6,0,1680,1680,1,7.426549072397305,0,0,0,3,8,0,3,3,31.0,3,2,528,0,0,0,0,0,0,6,2,11.827042533619087
1005,120,2,8.065265208897733,3,7,5,4,3,8,16.0,2,4,4,2,16,6,0,1330,1346,0,7.315883504509785,0,0,0,2,7,1,2,0,4.0,0,2,457,156,0,0,0,0,0,5,2,12.106252310247962
1006,80,2,9.034199674257307,3,5,8,31,31,3,220.0,2,1,0,2,595,6,0,390,985,4,6.892641641172088,0,0,0,3,6,0,3,0,31.0,3,1,328,210,0,0,0,0,0,11,2,11.917723684090689
1007,20,2,9.405495886750225,2,6,3,37,37,5,0.0,2,4,4,3,1237,6,0,420,1657,2,7.412764017426562,0,0,0,3,7,1,5,0,37.0,3,2,484,0,0,0,0,147,0,3,2,12.004568269319446
1008,160,3,7.703910209616311,3,4,4,39,39,2,0.0,4,4,4,1,273,2,273,0,546,4,6.302618975744905,546,0,0,3,6,0,3,0,39.0,2,1,286,238,0,0,0,0,0,8,2,11.385092093460345
1009,20,2,9.402447229504936,0,7,5,5,4,8,108.0,0,4,3,6,0,6,0,1710,1710,0,7.444248649496705,0,0,0,2,7,1,2,0,5.0,0,2,550,100,48,0,0,180,0,4,2,12.388394202324125
1010,50,2,8.699514748210191,3,5,5,80,56,9,0.0,4,4,4,6,0,6,0,1008,1008,0,6.915723448631314,0,514,0,3,7,0,3,4,2006.0,1,0,0,0,0,138,0,0,0,6,2,11.532728092266407
1011,50,2,9.965804858600992,3,5,5,60,58,9,0.0,4,4,4,6,0,6,0,720,720,4,6.579251212010101,551,0,0,3,7,1,2,0,60.0,3,1,312,0,0,108,0,0,0,8,2,11.813030057420569
1012,90,2,9.192685436737461,3,5,5,45,45,6,0.0,3,2,2,4,0,3,0,0,0,4,7.416979621381153,0,0,0,3,8,0,3,4,2010.0,1,0,0,0,0,0,0,0,0,5,2,11.512925464970227
1013,70,2,9.26785427817679,3,6,7,84,11,9,0.0,4,0,4,6,0,6,0,602,602,4,6.802394763324312,602,0,0,2,7,2,5,3,84.0,3,1,180,96,0,112,0,53,0,8,2,12.013700752882716
1014,30,3,8.881836305004146,3,5,4,99,3,4,0.0,4,4,4,0,247,5,465,310,1022,4,6.92951677076365,0,0,1,3,4,0,3,3,53.0,3,1,280,0,30,226,0,0,0,6,2,11.350406535472453
1015,20,2,9.36426245424844,3,6,5,59,57,4,206.0,4,0,4,1,336,6,0,746,1082,4,6.9865664594064265,0,0,0,3,5,1,2,3,59.0,3,1,240,0,130,0,0,0,0,11,2,11.688558033613385
1016,60,2,9.035986984831405,3,8,6,8,8,8,0.0,2,4,4,2,643,6,0,167,810,0,6.697034247666483,855,0,1,2,6,0,3,0,8.0,0,2,528,0,45,0,0,0,0,11,2,12.332705296463539
1017,20,2,9.382864086290027,3,7,5,13,13,8,196.0,2,4,1,2,690,6,0,814,1504,0,7.315883504509785,0,0,1,2,6,1,5,0,13.0,0,2,478,115,66,0,0,0,0,6,2,12.220961258023925
1018,120,2,8.668024081118821,0,8,5,25,25,3,0.0,2,4,0,2,1036,6,0,184,1220,2,7.215239978730098,0,0,1,2,4,1,0,0,25.0,2,2,565,63,0,0,0,0,0,8,0,12.141534124392605
1019,80,2,9.285818833152089,0,7,5,16,15,3,76.0,2,4,4,6,0,6,0,384,384,2,6.687108607866515,670,0,0,2,7,1,5,0,16.0,2,2,402,164,0,0,0,0,0,5,2,11.982929094215965
1020,120,2,8.0106915391303,3,7,5,1,1,8,145.0,2,4,1,2,16,6,0,1346,1362,0,7.317212408359839,0,0,0,2,6,1,2,0,1.0,0,2,440,142,20,0,0,0,0,4,2,12.271345272146368
1021,20,2,8.857088135314953,3,4,5,3,3,8,0.0,2,4,4,2,1024,6,0,108,1132,0,7.0317412587631285,0,0,1,2,5,0,3,0,3.0,0,2,451,252,64,0,0,0,0,6,2,12.078239274020287
1022,20,2,8.910045761473556,3,7,5,0,0,8,84.0,2,4,0,2,684,6,0,515,1199,0,7.106606137727303,0,0,1,2,6,0,3,0,0.0,2,2,632,105,54,0,0,0,0,7,3,12.175613438045467
1023,50,3,9.152605321324943,3,5,5,77,57,9,0.0,4,4,4,3,324,6,0,588,912,2,6.815639990074331,336,0,0,3,6,0,3,3,50.0,3,1,160,0,0,192,0,0,0,3,2,11.37366339763672
1024,120,2,8.065265208897733,3,7,5,3,2,8,14.0,2,1,4,2,16,6,0,1330,1346,0,7.315883504509785,0,0,0,2,7,1,2,0,3.0,0,2,437,156,20,0,0,0,0,5,2,12.160028707028768
